tempo,classe,triplas
14.45213508605957,Fornecedor,100
0.2050323486328125,Fornecedor Inabilitado,100
0.13521313667297363,Fornecedor Inidôneo,100
0.5232803821563721,Fornecedor Pessoa Física,100
0.5455183982849121,Fornecedor Pessoa Jurídica,100
0.9890398979187012,Fornecedor Restrito,100
0.13656163215637207,Grupo,100
0.17332887649536133,Grupo CNAE,100
1.3881900310516357,Imposto,14
0.42687201499938965,Inadimplente,100
0.13618731498718262,Inadimplência,100
0.11002707481384277,Inapta,100
1.3642537593841553,Infração,41
235.30541563034058,Item,100
0.49874353408813477,Localização | Local,100
0.14646053314208984,Logradouro,100
1200.0167405605316,Medicamento,-1
26.05095076560974,Nacionalidade,100
0.17960166931152344,Natureza Legal | Natureza Jurídica,100
0.16163420677185059,Nula,100
3.831458806991577,Não Contribuinte,100
5.410975456237793,Não optante pelo SIMPLES,100
4.493168354034424,Obrigação,100
16.798593282699585,Obrigação Legal,100
0.12772870063781738,Optante pelo SIMPLES,100
0.13366365432739258,Opção pelo regime SIMPLES,100
2.2522451877593994,Papel,100
0.12940716743469238,País,100
33.284849405288696,Periodicidade,10
33.55017042160034,Pessoa Física,100
13.503129482269287,Pessoa Física Cadastro SEFAZ,100
1.4999756813049316,Pessoa Física REDESIM,100
0.1687169075012207,Pessoa Física RFB,100
0.7323319911956787,Porte da Empresa | Porte Empresarial | Porte,12
0.17770123481750488,Processo,100
1200.0789866447449,Produto,-1
10.57029938697815,Protocolo,100
0.13239240646362305,Provedor,100
0.21185827255249023,Qualificação do Sócio ou Representante,100
0.1799631118774414,Razão | Motivo de Situação Cadastral,100
1.319321632385254,Realização de Atividade Econômica,100
3.3053672313690186,Registro Desabilitado,100
2.7325849533081055,Representante Legal,100
2.6045432090759277,Representante Legal Físico,100
48.84298610687256,Representante Legal Jurídico,100
0.7776319980621338,Sancionado,100
1.622602939605713,Sanção,100
0.2601196765899658,Seção CNAE,100
3.9254415035247803,Situação Cadastral,100
0.38719677925109863,Situação Cadastral Cadastro da SEFAZ,100
3.531175374984741,Situação Cadastral REDESIM,100
0.11304235458374023,Situação Cadastral RFB,100
0.7970247268676758,Situação Fiscal,100
0.11347675323486328,Situação especial,100
2.1061854362487793,Sociedade,100
0.9166502952575684,Sociedade Cadastro SEFAZ,100
1.565873622894287,Sociedade REDESIM,100
0.13121485710144043,Sociedade RFB,100
1.6240015029907227,Sociedade com Pessoa Física,100
0.4572117328643799,Sociedade com Pessoa Jurídica,100
0.7623610496520996,Solicitação,100
1.7976903915405273,Status da consistência,100
0.5529782772064209,Status de Envio,12
3.2503771781921387,Status de similaridade,100
0.2093055248260498,Subclasse CNAE,100
0.1378493309020996,Suspensa,100
0.21199989318847656,Suspensa de Ofício,100
66.09895753860474,Sócio,100
0.8116810321807861,Sócio Cadastro SEFAZ,100
0.10831212997436523,Sócio REDESIM,100
0.23413896560668945,Sócio RFB,100
0.572667121887207,Tipo Ato,9
0.8778252601623535,Tipo de Contribuição,16
0.41260576248168945,Tipo de Propriedade,33
0.203873872756958,Tipo de Regime Tributário,24
1.0224313735961914,Tipo do Estabelecimento,36
0.12209868431091309,Unidade Consumo,100
0.1471090316772461,Unidade Consumo Comunicação,100
0.1546938419342041,Unidade Consumo Elétrica,100
0.12830662727355957,Unidade Consumo Telecomunicação,100
0.12905430793762207,Unidade Federativa | Estado,100
0.10829329490661621,Unidade Fiscal,32
4.172983169555664,Usuário,100
0.20160698890686035,Órgão,100
2.7784430980682373,Evento,100
