tempo,classe,triplas
0.2029414176940918,Sancionado,8
4.172729969024658,Sanção,12
0.31678295135498047,Seção CNAE,8
0.6203758716583252,Situação Cadastral,7
0.1183631420135498,Situação Cadastral Cadastro da SEFAZ,9
3.4496543407440186,Situação Cadastral REDESIM,7
0.1214137077331543,Situação Cadastral RFB,5
0.5765812397003174,Situação Fiscal,5
0.1362776756286621,Situação especial,5
3.223727226257324,Sociedade,11
0.2805149555206299,Sociedade Cadastro SEFAZ,12
1.0344011783599854,Sociedade REDESIM,11
0.12159895896911621,Sociedade RFB,9
1.1101136207580566,Sociedade com Pessoa Física,11
1.4907004833221436,Sociedade com Pessoa Jurídica,10
2.282632350921631,Solicitação,11
2.951615810394287,Status da consistência,4
0.33057522773742676,Status de Envio,3
0.44199347496032715,Status de similaridade,6
0.422346830368042,Subclasse CNAE,16
0.10441899299621582,Suspensa,6
0.19443392753601074,Suspensa de Ofício,9
0.07602238655090332,Sócio,13
0.10537838935852051,Sócio Cadastro SEFAZ,10
0.1395556926727295,Sócio REDESIM,9
0.12085533142089844,Sócio RFB,7
0.3586866855621338,Tipo Ato,3
5.118475675582886,Tipo de Contribuição,4
2.224109411239624,Tipo de Propriedade,3
0.17728614807128906,Tipo de Regime Tributário,3
2.5221900939941406,Tipo do Estabelecimento,16
2.273128032684326,Unidade Consumo,7
0.15146780014038086,Unidade Consumo Comunicação,9
0.17842960357666016,Unidade Consumo Elétrica,10
0.14706039428710938,Unidade Consumo Telecomunicação,9
0.11667871475219727,Unidade Federativa | Estado,5
0.12312746047973633,Unidade Fiscal,4
5.9322028160095215,Usuário,4
2.0885982513427734,Órgão,9
1.4887018203735352,Evento,51
