tempo,classe,propriedade,triplas
0.06928515434265137,Contribuinte,tem nacionalidade,0
0.07171201705932617,Contribuinte,tem usuário,0
0.06863260269165039,Contribuinte,código tipo de contribuinte,0
0.06917357444763184,Contribuinte,data inclusão do contribuinte,0
0.07708573341369629,Contribuinte,inscrição estadual,0
0.1844942569732666,Contribuinte Geral,tem tipo de regime tributário,100
0.5952668190002441,Contribuinte ICMS,cnpj cpf,100
0.2727348804473877,Contribuinte ICMS,inscrição estadual,100
0.4452202320098877,Contribuinte ICMS,fonte,100
0.06812715530395508,Contribuinte ICMS,nome contribuinte ICMS,0
0.06989336013793945,Contribuinte IPVA,cnpj cpf,0
0.11961865425109863,Contribuinte IPVA,inscrição estadual,100
0.1065371036529541,Contribuinte IPVA,fonte,100
0.06799960136413574,Contribuinte IPVA,nome de contribuinte IPVA,0
0.15210533142089844,Divisão CNAE,CNAE,100
0.13407063484191895,Divisão CNAE,Classificação Nacional de Atividades Econômicas,100
0.1316070556640625,Divisão CNAE,descrição da atividade econômica,100
0.07523965835571289,Divisão CNAE,idêntico / igual / mesmo que / sameAs,0
0.33500051498413086,Documento,código do documento,7
0.3031430244445801,Documento,orgão emissor do documento,0
0.3705403804779053,Documento,identidade,100
0.35192346572875977,Documento,número do órgão,100
0.07190918922424316,Documento,tipo do documento,0
0.1793975830078125,Documento Suplementar,tem arquivo,100
0.13921236991882324,Documento Suplementar,tem protocolo,100
0.163985013961792,Documento Suplementar,código suframa,0
0.12968730926513672,Documento Suplementar,data de validade,100
0.14011216163635254,Documento Suplementar,descrição,0
0.07153820991516113,Documento Suplementar,fim da validade,0
0.12874984741210938,Documento Suplementar,modelo,100
0.13232159614562988,Documento Suplementar,número do documento,100
0.13643717765808105,Documento Suplementar,observação,100
0.40560245513916016,Emancipado,motivo emancipado,0
0.07065391540527344,Empresa Holding,qualificação do responsável,0
0.14180994033813477,Empresa Holding,tem matriz,0
0.19852328300476074,Empresa Holding,cnpj raíz,100
0.2137894630432129,Empresa Holding,razão social,100
0.1736006736755371,Empresa Holding,idêntico / igual / mesmo que / sameAs,0
0.12424468994140625,Empresa Holding,e-mail,100
0.2067568302154541,Empresa | Organização | Pessoa Jurídica,razão social,100
0.07068777084350586,Empresa | Organização | Pessoa Jurídica,Faz parte do Grupo,0
0.06852865219116211,Empresa | Organização | Pessoa Jurídica,opção por simples,0
1.4555857181549072,Empresa | Organização | Pessoa Jurídica,tem_deposito,0
0.8893365859985352,Empresa | Organização | Pessoa Jurídica,tem estabelecimento,100
0.2963440418243408,Empresa | Organização | Pessoa Jurídica,tem filial,100
0.24527382850646973,Empresa | Organização | Pessoa Jurídica,tem matriz,100
0.8299343585968018,Empresa | Organização | Pessoa Jurídica,tem natureza legal,100
0.07080912590026855,Empresa | Organização | Pessoa Jurídica,tem opção pelo SIMPLES,0
0.826371431350708,Empresa | Organização | Pessoa Jurídica,tem porte empresarial,100
0.06673049926757812,Empresa | Organização | Pessoa Jurídica,tem regime de pagamento,0
0.06949257850646973,Empresa | Organização | Pessoa Jurídica,tem regime tributário,0
0.06625676155090332,Empresa | Organização | Pessoa Jurídica,tem situação especial,0
1.0647907257080078,Empresa | Organização | Pessoa Jurídica,tem sociedade,100
1.9782779216766357,Empresa | Organização | Pessoa Jurídica,tem solicitação,100
0.7850158214569092,Empresa | Organização | Pessoa Jurídica,tem usuário,100
0.0689096450805664,Empresa | Organização | Pessoa Jurídica,ligado à,0
0.20481300354003906,Empresa | Organização | Pessoa Jurídica,CNPJ,100
0.07109498977661133,Empresa | Organização | Pessoa Jurídica,cnpj,100
0.6454565525054932,Empresa | Organização | Pessoa Jurídica,cnpj raíz,100
0.13779354095458984,Empresa | Organização | Pessoa Jurídica,data de assinatura,100
0.14367175102233887,Empresa | Organização | Pessoa Jurídica,data atualização,100
0.6250946521759033,Empresa | Organização | Pessoa Jurídica,data de constituição,100
0.33962559700012207,Empresa | Organização | Pessoa Jurídica,data de fechamento fiscal,100
0.06677961349487305,Empresa | Organização | Pessoa Jurídica,é MEI?,0
0.06645989418029785,Empresa | Organização | Pessoa Jurídica,empresa é um Microempreendedor Individual (MEI)?,0
0.07034516334533691,Empresa | Organização | Pessoa Jurídica,número de contato,0
0.06655001640319824,Empresa | Organização | Pessoa Jurídica,contact number,0
0.46277809143066406,Empresa | Organização | Pessoa Jurídica,nire,100
0.0649104118347168,Empresa | Organização | Pessoa Jurídica,nire anterior,0
0.06824731826782227,Empresa | Organização | Pessoa Jurídica,número de fax,0
0.0646965503692627,Empresa | Organização | Pessoa Jurídica,phone number,0
0.06186175346374512,Empresa | Organização | Pessoa Jurídica,número de telefone,0
0.13532614707946777,Empresa | Organização | Pessoa Jurídica,siglas,12
0.06887626647949219,Empresa | Organização | Pessoa Jurídica,telefone1,0
0.0731968879699707,Empresa | Organização | Pessoa Jurídica,telefone2,0
0.6945786476135254,Empresa | Organização | Pessoa Jurídica,valor de capital social,100
0.5325987339019775,Empresa | Organização | Pessoa Jurídica,Capital Social,100
0.07046079635620117,Empresa | Organização | Pessoa Jurídica,valor estimado,0
0.8221943378448486,Empresa | Organização | Pessoa Jurídica,data incorporação,100
0.10926413536071777,Empresa | Organização | Pessoa Jurídica,qualificação do responsável,0
0.22150897979736328,Empresa | Organização | Pessoa Jurídica,e-mail,100
5.41302490234375,Empresa | Organização | Pessoa Jurídica,idêntico / igual / mesmo que / sameAs,100
0.06542372703552246,Empresa | Organização | Pessoa Jurídica REDESIM,qualificação do responsável,0
0.17489385604858398,Empresa | Organização | Pessoa Jurídica REDESIM,tem matriz,100
0.36138296127319336,Empresa | Organização | Pessoa Jurídica REDESIM,cnpj raíz,100
0.5474574565887451,Empresa | Organização | Pessoa Jurídica REDESIM,razão social,100
0.08258771896362305,Empresa | Organização | Pessoa Jurídica REDESIM,e-mail,0
0.4212520122528076,Empresa | Organização | Pessoa Jurídica REDESIM,idêntico / igual / mesmo que / sameAs,100
0.06691431999206543,Empresa | Organização | Pessoa Jurídica RFB,qualificação do responsável,0
0.07243776321411133,Empresa | Organização | Pessoa Jurídica RFB,tem matriz,0
0.06866121292114258,Empresa | Organização | Pessoa Jurídica RFB,cnpj raíz,0
0.10487079620361328,Empresa | Organização | Pessoa Jurídica RFB,razão social,0
0.06720614433288574,Empresa | Organização | Pessoa Jurídica RFB,e-mail,0
0.07412457466125488,Empresa | Organização | Pessoa Jurídica RFB,idêntico / igual / mesmo que / sameAs,0
0.06529712677001953,Empresa | Organização | Pessoa Jurídica SEFAZ,qualificação do responsável,0
0.08609223365783691,Empresa | Organização | Pessoa Jurídica SEFAZ,tem matriz,100
0.3556101322174072,Empresa | Organização | Pessoa Jurídica SEFAZ,cnpj raíz,100
0.6875739097595215,Empresa | Organização | Pessoa Jurídica SEFAZ,razão social,100
0.139265775680542,Empresa | Organização | Pessoa Jurídica SEFAZ,e-mail,0
7.3257386684417725,Empresa | Organização | Pessoa Jurídica SEFAZ,idêntico / igual / mesmo que / sameAs,100
0.21209216117858887,Endereço,tem bairro,100
0.13034486770629883,Endereço,tem cidade,100
0.1077723503112793,Endereço,tem estado | tem unidade federativa,100
0.1273488998413086,Endereço,tem logradouro,100
0.07185196876525879,Endereço,tem pais,0
0.10422754287719727,Endereço,caixa postal do endereço,1
0.30214786529541016,Endereço,cep caixa postal,0
0.22617316246032715,Endereço,cidade,100
0.8040812015533447,Endereço,cidade,100
0.07169318199157715,Endereço,código da zona postal,0
0.14090871810913086,Endereço,complemento,100
0.07026219367980957,Endereço,complemento do endereço,100
0.15845656394958496,Endereço,estado,100
0.1532273292541504,Endereço,logradouro,100
0.11362957954406738,Endereço,logradouro,100
0.16994619369506836,Endereço,número,100
0.0959482192993164,Endereço,número,100
0.06865334510803223,Endereço,número do endereço,0
0.1147916316986084,Endereço,referência,100
0.1669325828552246,Endereço,CEP,100
0.09272527694702148,Endereço,cep,100
0.0756230354309082,Endereço,CEP,0
0.16285085678100586,Endereço,tem consistência com os correios,100
0.36757493019104004,Endereço,tem similaridade,100
0.1058206558227539,Endereço,idêntico / igual / mesmo que / sameAs,0
0.06658506393432617,Endereço C115,tem consistência com os correios,0
0.06771469116210938,Endereço C115,tem similaridade,0
0.07256650924682617,Endereço C115,cidade,0
0.06386184692382812,Endereço C115,cidade,0
0.06739401817321777,Endereço C115,estado,0
0.07209300994873047,Endereço C115,logradouro,0
0.06823515892028809,Endereço C115,logradouro,0
0.1600203514099121,Endereço C115,número,100
0.15275168418884277,Endereço C115,número,100
0.06931805610656738,Endereço C115,número do endereço,0
0.15105605125427246,Endereço C115,CEP,100
0.12840032577514648,Endereço C115,cep,100
0.0692591667175293,Endereço C115,idêntico / igual / mesmo que / sameAs,0
0.13062667846679688,Endereço C115 Comunicação,tem consistência com os correios,100
0.17145013809204102,Endereço C115 Comunicação,tem similaridade,100
0.36742568016052246,Endereço C115 Comunicação,cidade,100
0.08148312568664551,Endereço C115 Comunicação,cidade,100
0.12902307510375977,Endereço C115 Comunicação,estado,100
0.12965750694274902,Endereço C115 Comunicação,logradouro,100
0.07530832290649414,Endereço C115 Comunicação,logradouro,100
0.11663389205932617,Endereço C115 Comunicação,número,100
0.08553671836853027,Endereço C115 Comunicação,número,100
0.07778215408325195,Endereço C115 Comunicação,número do endereço,0
0.11315011978149414,Endereço C115 Comunicação,CEP,100
0.07662129402160645,Endereço C115 Comunicação,cep,100
0.0776510238647461,Endereço C115 Comunicação,idêntico / igual / mesmo que / sameAs,0
0.12223052978515625,Endereço C115 Energia,tem consistência com os correios,100
0.22470593452453613,Endereço C115 Energia,tem similaridade,100
0.12302827835083008,Endereço C115 Energia,cidade,100
0.08741998672485352,Endereço C115 Energia,cidade,100
0.13124871253967285,Endereço C115 Energia,estado,100
0.13060712814331055,Endereço C115 Energia,logradouro,100
0.0787804126739502,Endereço C115 Energia,logradouro,100
0.12570476531982422,Endereço C115 Energia,número,100
0.11218619346618652,Endereço C115 Energia,número,100
0.06586813926696777,Endereço C115 Energia,número do endereço,0
0.1183466911315918,Endereço C115 Energia,CEP,100
0.08370399475097656,Endereço C115 Energia,cep,100
0.07254886627197266,Endereço C115 Energia,idêntico / igual / mesmo que / sameAs,0
0.08622074127197266,Endereço C115 Telecomunicação,tem consistência com os correios,100
0.19831085205078125,Endereço C115 Telecomunicação,tem similaridade,100
0.11370992660522461,Endereço C115 Telecomunicação,cidade,100
0.08891153335571289,Endereço C115 Telecomunicação,cidade,100
0.10915613174438477,Endereço C115 Telecomunicação,estado,100
0.10619974136352539,Endereço C115 Telecomunicação,logradouro,100
0.09138274192810059,Endereço C115 Telecomunicação,logradouro,100
0.08869147300720215,Endereço C115 Telecomunicação,número,100
0.09003281593322754,Endereço C115 Telecomunicação,número,100
0.0722053050994873,Endereço C115 Telecomunicação,número do endereço,0
0.09577059745788574,Endereço C115 Telecomunicação,CEP,100
0.09299540519714355,Endereço C115 Telecomunicação,cep,100
0.07295513153076172,Endereço C115 Telecomunicação,idêntico / igual / mesmo que / sameAs,0
0.4881463050842285,Endereço Cadastro da SEFAZ,tem consistência com os correios,100
0.3042259216308594,Endereço Cadastro da SEFAZ,tem similaridade,100
0.08700966835021973,Endereço Cadastro da SEFAZ,cidade,100
0.06663775444030762,Endereço Cadastro da SEFAZ,cidade,100
0.07358717918395996,Endereço Cadastro da SEFAZ,estado,100
0.1090402603149414,Endereço Cadastro da SEFAZ,logradouro,100
0.08243131637573242,Endereço Cadastro da SEFAZ,logradouro,100
0.12594056129455566,Endereço Cadastro da SEFAZ,número,100
0.08027195930480957,Endereço Cadastro da SEFAZ,número,100
0.073974609375,Endereço Cadastro da SEFAZ,número do endereço,0
0.11414599418640137,Endereço Cadastro da SEFAZ,CEP,100
0.0763235092163086,Endereço Cadastro da SEFAZ,cep,100
0.07579994201660156,Endereço Cadastro da SEFAZ,idêntico / igual / mesmo que / sameAs,0
0.12925219535827637,Endereço NFE,tem consistência com os correios,100
0.12817907333374023,Endereço NFE,tem similaridade,100
0.13947772979736328,Endereço NFE,cidade,100
0.08712601661682129,Endereço NFE,cidade,100
0.145416259765625,Endereço NFE,estado,100
0.1463916301727295,Endereço NFE,logradouro,100
0.07821369171142578,Endereço NFE,logradouro,100
0.12829303741455078,Endereço NFE,número,100
0.0801393985748291,Endereço NFE,número,100
0.07279014587402344,Endereço NFE,número do endereço,0
0.15268254280090332,Endereço NFE,CEP,100
0.07770323753356934,Endereço NFE,cep,100
0.08139562606811523,Endereço NFE,idêntico / igual / mesmo que / sameAs,0
0.12911534309387207,Endereço REDESIM,tem consistência com os correios,100
1.0228490829467773,Endereço REDESIM,tem similaridade,100
0.08767867088317871,Endereço REDESIM,cidade,100
0.07924604415893555,Endereço REDESIM,cidade,100
0.07488727569580078,Endereço REDESIM,estado,100
0.07560372352600098,Endereço REDESIM,logradouro,100
0.06860685348510742,Endereço REDESIM,logradouro,100
0.08305525779724121,Endereço REDESIM,número,100
0.0656423568725586,Endereço REDESIM,número,100
0.06404566764831543,Endereço REDESIM,número do endereço,0
0.07398390769958496,Endereço REDESIM,CEP,100
0.0743706226348877,Endereço REDESIM,cep,100
0.06730341911315918,Endereço REDESIM,idêntico / igual / mesmo que / sameAs,0
0.06771993637084961,Endereço RFB,tem consistência com os correios,0
0.061693429946899414,Endereço RFB,tem similaridade,0
0.07242250442504883,Endereço RFB,cidade,0
0.06908869743347168,Endereço RFB,cidade,0
0.06970572471618652,Endereço RFB,estado,0
0.0699307918548584,Endereço RFB,logradouro,0
0.07054257392883301,Endereço RFB,logradouro,0
0.07195329666137695,Endereço RFB,número,0
0.06963753700256348,Endereço RFB,número,0
0.06838870048522949,Endereço RFB,número do endereço,0
0.07303905487060547,Endereço RFB,CEP,0
0.07001948356628418,Endereço RFB,cep,0
0.06924891471862793,Endereço RFB,idêntico / igual / mesmo que / sameAs,0
0.12455391883850098,Ente Público,tem estado | tem unidade federativa,100
0.0772697925567627,Ente Público,código srf,100
0.08249092102050781,Ente Público,esfera,100
0.0784296989440918,Ente Público,natureza jurídica,100
0.08063411712646484,Ente Público,nivel,100
0.06917786598205566,Ente Público,qualificação do responsável,0
0.07505488395690918,Ente Público,tem matriz,0
0.08493947982788086,Ente Público,cnpj raíz,0
0.08475542068481445,Ente Público,razão social,100
0.07318711280822754,Ente Público,idêntico / igual / mesmo que / sameAs,0
0.06769323348999023,Ente Público,e-mail,0
0.20232748985290527,Entidade Integrada,código da entidade integrada,13
0.4848911762237549,Estabelecimento,nome fantasia,100
0.06896209716796875,Estabelecimento,razão social,0
0.28394317626953125,Estabelecimento,é contribuinte geral,100
0.061862945556640625,Estabelecimento,é estabelecimento de,0
0.05925130844116211,Estabelecimento,é matriz de,0
11.519621133804321,Estabelecimento,foi desabilitado,100
0.798271894454956,Estabelecimento,tem atividade econômica,100
0.3879876136779785,Estabelecimento,tem atividade econômica principal,100
0.5226271152496338,Estabelecimento,tem atividade econômica secundária,100
0.06339168548583984,Estabelecimento,tem baixa,0
0.20046472549438477,Estabelecimento,tem endereço,100
0.45906543731689453,Estabelecimento,tem obrigação legal,100
1.4209792613983154,Estabelecimento,tem realização de atividade econômica,100
0.2594411373138428,Estabelecimento,tem situação cadastral,100
0.6101577281951904,Estabelecimento,tem situação fiscal,100
0.2994349002838135,Estabelecimento,tem tipo de contribuição,100
0.25259852409362793,Estabelecimento,estabelecimento tem o tipo,100
0.2375791072845459,Estabelecimento,tem tipo de regime tributário,100
0.06682205200195312,Estabelecimento,tem unidade consumo,0
0.2460484504699707,Estabelecimento,tem unidade fiscal,100
0.23789119720458984,Estabelecimento,tem usuário,100
0.19652056694030762,Estabelecimento,area,100
0.18966269493103027,Estabelecimento,CNPJ,100
0.1796586513519287,Estabelecimento,cnpj,100
0.16339993476867676,Estabelecimento,cnpj completo,100
0.2142622470855713,Estabelecimento,código de regime mercantil,100
0.06486344337463379,Estabelecimento,contato,0
0.06313490867614746,Estabelecimento,data de início das atividades do estabelecimento,0
0.07564115524291992,Estabelecimento,ddd,0
0.07276344299316406,Estabelecimento,ddd do fax,0
0.18361592292785645,Estabelecimento,fax,100
0.20421648025512695,Estabelecimento,número de contato,100
0.18515801429748535,Estabelecimento,contact number,100
0.20194721221923828,Estabelecimento,telefone,100
0.11733531951904297,Estabelecimento,incra,0
0.16818666458129883,Estabelecimento,inscrição estadual,100
0.1672508716583252,Estabelecimento,inscrição imobiliária,100
0.10893511772155762,Estabelecimento,inscrição municipal,100
0.0803995132446289,Estabelecimento,metragem,100
0.06868696212768555,Estabelecimento,nire matriz,0
0.10233306884765625,Estabelecimento,nirf,0
0.20161914825439453,Estabelecimento,nivel cumprimento,100
0.07744526863098145,Estabelecimento,número do imóvel,0
0.1457822322845459,Estabelecimento,número da licenca,1
0.07047796249389648,Estabelecimento,número de registro dos bens,0
0.08179163932800293,Estabelecimento,regime de bens,0
0.19219541549682617,Estabelecimento,e-mail,100
0.06615924835205078,Estabelecimento,phone number,0
0.07216691970825195,Estabelecimento,número de telefone,0
1.824784517288208,Estabelecimento,idêntico / igual / mesmo que / sameAs,100
0.06339859962463379,Estabelecimento,número de fax,0
0.0721428394317627,Estabelecimento REDESIM,cnpj completo,100
0.12296795845031738,Estabelecimento REDESIM,nome fantasia,100
0.06372332572937012,Estabelecimento REDESIM,número de contato,0
0.06383395195007324,Estabelecimento REDESIM,contact number,0
0.06395649909973145,Estabelecimento REDESIM,phone number,0
0.06218147277832031,Estabelecimento REDESIM,número de telefone,0
0.06397628784179688,Estabelecimento REDESIM,razão social,0
0.07622694969177246,Estabelecimento REDESIM,telefone,100
0.15287542343139648,Estabelecimento REDESIM,idêntico / igual / mesmo que / sameAs,100
0.09358882904052734,Estabelecimento REDESIM,fax,100
0.07798910140991211,Estabelecimento REDESIM,número de fax,0
0.12183380126953125,Estabelecimento REDESIM,e-mail,100
0.06321549415588379,Estabelecimento RFB,cnpj completo,0
0.10090804100036621,Estabelecimento RFB,nome fantasia,0
0.08227944374084473,Estabelecimento RFB,número de contato,0
0.07449150085449219,Estabelecimento RFB,contact number,0
0.07392334938049316,Estabelecimento RFB,phone number,0
0.06499195098876953,Estabelecimento RFB,número de telefone,0
0.07217001914978027,Estabelecimento RFB,razão social,0
0.07179427146911621,Estabelecimento RFB,telefone,0
0.0684974193572998,Estabelecimento RFB,idêntico / igual / mesmo que / sameAs,0
0.06988859176635742,Estabelecimento RFB,fax,0
0.07485651969909668,Estabelecimento RFB,número de fax,0
0.07108759880065918,Estabelecimento RFB,e-mail,0
0.1913166046142578,Estabelecimento SEFAZ,cnpj completo,100
0.19763731956481934,Estabelecimento SEFAZ,nome fantasia,100
0.18820953369140625,Estabelecimento SEFAZ,número de contato,100
0.18110203742980957,Estabelecimento SEFAZ,contact number,100
0.06456232070922852,Estabelecimento SEFAZ,phone number,0
0.06274127960205078,Estabelecimento SEFAZ,número de telefone,0
0.06937670707702637,Estabelecimento SEFAZ,razão social,0
0.18221259117126465,Estabelecimento SEFAZ,telefone,100
1.5089976787567139,Estabelecimento SEFAZ,idêntico / igual / mesmo que / sameAs,100
0.2104637622833252,Estabelecimento SEFAZ,fax,100
0.06563639640808105,Estabelecimento SEFAZ,número de fax,0
0.16424107551574707,Estabelecimento SEFAZ,e-mail,100
0.07336902618408203,Evento Desabilitado,tem razão desabilitado,0
4.620294094085693,Evento Desabilitado,tem razão de situação cadastral,100
0.14345765113830566,Evento Desabilitado,tem registro desabilitado,100
0.719566822052002,Fornecedor,nome fantasia,100
0.46830248832702637,Fornecedor,tem atividade econômica,100
0.4911167621612549,Fornecedor,código de regime tributário,100
0.4917914867401123,Fornecedor,inscrição estadual,100
1.1741669178009033,Fornecedor,inscrição municipal,100
0.06644344329833984,Fornecedor,número do item,0
0.06804323196411133,Fornecedor,idêntico / igual / mesmo que / sameAs,0
0.070648193359375,Fornecedor Inabilitado,tem acordão,0
0.07332420349121094,Fornecedor Inabilitado,idêntico / igual / mesmo que / sameAs,0
0.0719759464263916,Fornecedor Inidôneo,tem acordão,0
0.07420110702514648,Fornecedor Inidôneo,idêntico / igual / mesmo que / sameAs,0
0.14649701118469238,Fornecedor Pessoa Física,CPF,100
0.10567998886108398,Fornecedor Pessoa Física,name,100
0.08526849746704102,Fornecedor Pessoa Física,nome,100
0.07028579711914062,Fornecedor Pessoa Física,idêntico / igual / mesmo que / sameAs,0
0.07518601417541504,Fornecedor Pessoa Física,e-mail,0
0.07608675956726074,Fornecedor Pessoa Jurídica,qualificação do responsável,0
0.0747535228729248,Fornecedor Pessoa Jurídica,tem matriz,0
0.07457494735717773,Fornecedor Pessoa Jurídica,cnpj raíz,0
0.08802556991577148,Fornecedor Pessoa Jurídica,razão social,100
0.07240796089172363,Fornecedor Pessoa Jurídica,idêntico / igual / mesmo que / sameAs,0
0.0791006088256836,Fornecedor Pessoa Jurídica,e-mail,0
0.1002962589263916,Fornecedor Restrito,nome fantasia,100
0.13958430290222168,Fornecedor Restrito,tem cidade,73
0.17212438583374023,Fornecedor Restrito,tem estado | tem unidade federativa,100
0.15850329399108887,Fornecedor Restrito,CNPJ,100
0.1333470344543457,Fornecedor Restrito,cnpj,100
0.08597087860107422,Fornecedor Restrito,cnpj cpf,100
0.11524057388305664,Fornecedor Restrito,CPF,100
0.06717920303344727,Fornecedor Restrito,número do documento,0
0.08402466773986816,Fornecedor Restrito,idêntico / igual / mesmo que / sameAs,0
0.09372234344482422,Grupo,membro,0
0.13814163208007812,Grupo,e-mail,100
0.19442057609558105,Grupo CNAE,CNAE,100
0.12590861320495605,Grupo CNAE,Classificação Nacional de Atividades Econômicas,100
0.12550044059753418,Grupo CNAE,descrição da atividade econômica,100
0.07190251350402832,Grupo CNAE,idêntico / igual / mesmo que / sameAs,0
0.23505783081054688,Imposto,tem periodicidade,5
1.1888461112976074,Imposto,código do imposto,3
0.06566143035888672,Imposto,código periodicidade,0
5.912423133850098,Inadimplente,tem inadimplencia,100
0.07465410232543945,Inadimplente,número do documento,0
