tempo,classe,triplas
0.23362231254577637,Status da consistência,1
0.0870511531829834,Status de Envio,1
26.97531747817993,Status de similaridade,1
0.06136918067932129,Subclasse CNAE,2
0.026896238327026367,Suspensa,1
0.027186155319213867,Suspensa de Ofício,1
0.008563756942749023,Sócio,1
0.0068035125732421875,Sócio Cadastro SEFAZ,1
0.026043176651000977,Sócio REDESIM,1
0.02428746223449707,Sócio RFB,1
0.08655524253845215,Tipo Ato,1
0.7449805736541748,Tipo de Contribuição,1
0.07388687133789062,Tipo de Propriedade,1
0.0307466983795166,Tipo de Regime Tributário,1
0.49498414993286133,Tipo do Estabelecimento,1
0.02089214324951172,Unidade Consumo,1
0.027815580368041992,Unidade Consumo Comunicação,1
0.02603006362915039,Unidade Consumo Elétrica,1
0.03062891960144043,Unidade Consumo Telecomunicação,1
0.026776552200317383,Unidade Federativa | Estado,1
0.025784969329833984,Unidade Fiscal,1
0.8820834159851074,Usuário,1
0.046247243881225586,Órgão,1
0.47864365577697754,Evento,1
